,MKT,Rf
2013-10-18,0.000297213,7.166E-05
2013-10-21,0.001514849,7.19269E-05
2013-10-22,-0.009907009,7.19269E-05
2013-10-23,0.005373941,7.11261E-05
2013-10-24,-0.006009703,7.13931E-05
2013-10-25,0.006758783,7.13931E-05
2013-10-28,0.001767457,7.2087E-05
2013-10-29,0.003811362,7.17934E-05
2013-10-30,-0.014318453,7.16867E-05
2013-10-31,0.004595855,7.2007E-05
2013-11-01,-0.006987281,7.22738E-05
2013-11-04,-0.005550151,7.24073E-05
2013-11-05,-0.000129101,7.26207E-05
2013-11-06,-0.004782313,7.2514E-05
2013-11-07,-0.009565677,7.26207E-05
2013-11-08,-0.003813852,7.23272E-05
2013-11-11,0.009194356,7.33411E-05
2013-11-12,-0.015996151,7.34478E-05
2013-11-13,0.002037116,7.30209E-05
2013-11-14,0.019353921,7.29676E-05
2013-11-15,0.002577731,7.29142E-05
2013-11-18,0.01035901,7.27541E-05
2013-11-19,-0.00708787,7.30476E-05
2013-11-20,-0.011629752,7.30743E-05
2013-11-21,0.00624442,7.32077E-05
2013-11-22,0.004859862,7.28875E-05
2013-11-25,0.003303604,7.3181E-05
2013-11-26,0.003050469,7.29409E-05
2013-11-27,0.00835958,7.29676E-05
2013-11-28,-0.000439932,7.31276E-05
2013-11-29,-0.006890414,7.35545E-05
2013-12-02,-0.010547671,7.39012E-05
2013-12-03,-0.011227456,7.37945E-05
2013-12-04,-0.001021744,7.35545E-05
2013-12-05,-0.002196728,7.35545E-05
2013-12-06,0.010083771,7.34211E-05
2013-12-09,-0.003464342,7.30743E-05
2013-12-10,-0.007765432,7.30743E-05
2013-12-11,-0.005075911,7.33144E-05
2013-12-12,-0.002550904,7.33411E-05
2013-12-13,-0.000896628,7.28342E-05
2013-12-16,0.002340464,7.23539E-05
2013-12-17,0.00452247,7.21137E-05
2013-12-18,0.000516552,7.25674E-05
2013-12-19,0.003897451,7.26474E-05
2013-12-20,0.006826833,7.2594E-05
2013-12-23,0.00235366,7.27541E-05
2013-12-24,-0.00114409,7.28342E-05
2013-12-26,0.001490522,7.29142E-05
2013-12-27,0.004524842,7.23272E-05
2013-12-30,-0.02195054,7.26474E-05
2014-01-02,-0.010700542,7.33144E-05
2014-01-03,0.003668801,7.3261E-05
2014-01-06,0.00315367,7.22471E-05
2014-01-07,-0.000244968,7.21404E-05
2014-01-08,-0.006559603,7.14998E-05
2014-01-09,-0.003889811,7.17934E-05
2014-01-10,0.005354545,7.18735E-05
2014-01-13,-0.001462348,7.16867E-05
2014-01-14,0.003704903,7.18468E-05
2014-01-15,0.002068316,7.18201E-05
2014-01-16,-0.00655999,7.15799E-05
2014-01-17,0.00478277,7.166E-05
2014-01-20,0.005174585,7.17668E-05
2014-01-21,0.003325033,7.19002E-05
2014-01-22,-0.011586362,7.21137E-05
2014-01-23,-0.003609589,7.2007E-05
2014-01-24,-0.015572824,7.15799E-05
2014-01-27,0.003449648,7.20603E-05
2014-01-28,0.012634786,7.2007E-05
2014-01-29,-0.010916209,7.2087E-05
2014-02-03,-0.017245151,7.20603E-05
2014-02-04,0.002369028,7.16867E-05
2014-02-05,0.008761077,7.16867E-05
2014-02-06,0.007657674,7.16333E-05
2014-02-07,0.000416125,7.17134E-05
2014-02-10,0.004554672,7.15799E-05
2014-02-11,0.001956461,7.15265E-05
2014-02-12,-0.004587156,7.16333E-05
2014-02-13,0.006912442,7.15799E-05
2014-02-14,0.003133568,7.15799E-05
2014-02-17,0.000282579,7.17134E-05
2014-02-18,-0.002044265,7.17934E-05
2014-02-19,-0.006361526,7.166E-05
2014-02-20,0.014120182,7.166E-05
2014-02-21,-0.004484557,7.19269E-05
2014-02-24,0.008111644,7.18735E-05
2014-02-25,0.003007848,7.18201E-05
2014-02-26,0.003886806,7.19002E-05
2014-02-27,0.000788504,7.17934E-05
2014-02-28,-0.007727312,7.18735E-05
2014-03-03,-0.005385073,7.24339E-05
2014-03-04,0.008766139,7.2594E-05
2014-03-05,0.002221952,7.24606E-05
2014-03-06,-0.0004758,7.24606E-05
2014-03-07,-0.01025989,7.24873E-05
2014-03-10,0.004835194,7.23806E-05
2014-03-11,-0.015953194,7.23005E-05
2014-03-12,0.000952115,7.2087E-05
2014-03-13,-0.007485603,7.20336E-05
2014-03-14,0.003974165,7.14197E-05
2014-03-17,0.006578367,7.18735E-05
2014-03-18,-0.001303983,7.17934E-05
2014-03-19,-0.009372033,7.17401E-05
2014-03-20,0.008033258,7.2007E-05
2014-03-21,0.005483374,7.21137E-05
2014-03-24,-0.002210172,7.21671E-05
2014-03-25,0.011878944,7.20336E-05
2014-03-26,0.006954096,7.21404E-05
2014-03-27,0.001531874,7.20603E-05
2014-03-28,0.002327108,7.2007E-05
2014-03-31,0.003208082,7.20603E-05
2014-04-01,0.002645609,7.20603E-05
2014-04-02,-0.001777444,7.21404E-05
2014-04-03,-0.002813864,7.21404E-05
2014-04-04,0.000809822,7.20603E-05
2014-04-07,0.001673619,7.17934E-05
2014-04-08,0.002970352,7.17934E-05
2014-04-09,0.004832537,7.15799E-05
2014-04-10,-0.00556106,7.166E-05
2014-04-11,-0.000210269,7.166E-05
2014-04-14,-0.002378544,7.18201E-05
2014-04-15,-3.01164E-05,7.19002E-05
2014-04-16,-8.03128E-05,7.19803E-05
2014-04-17,0.006139404,7.19002E-05
2014-04-18,-0.002524597,7.2007E-05
2014-04-21,0.002500975,7.2087E-05
2014-04-22,-0.001920947,7.21404E-05
2014-04-23,-0.001014812,7.22471E-05
2014-04-24,-0.013351081,7.23005E-05
2014-04-25,-0.001217248,7.22471E-05
2014-04-28,-0.002280044,7.22738E-05
2014-04-29,-0.001516717,7.22205E-05
2014-04-30,-0.001197886,7.21938E-05
2014-05-02,-0.009982444,7.19536E-05
2014-05-07,0.005526115,7.18735E-05
2014-05-08,0.003050343,7.18735E-05
2014-05-09,0.00428816,7.17668E-05
2014-05-12,0.009155496,7.18735E-05
2014-05-13,0.014070088,7.19536E-05
2014-05-14,-0.000313303,7.19269E-05
2014-05-15,0.00161178,7.16867E-05
2014-05-16,0.000844326,7.18201E-05
2014-05-19,-0.001925425,7.19002E-05
2014-05-20,-0.001456798,7.20603E-05
2014-05-21,0.003614944,7.20336E-05
2014-05-22,0.00078389,7.21137E-05
2014-05-23,-0.003380974,7.19002E-05
2014-05-26,-0.006327256,7.19002E-05
2014-05-27,0.009726526,7.19269E-05
2014-05-28,-0.002379701,7.19002E-05
2014-05-29,-0.008597299,7.17668E-05
2014-05-30,0.003528893,7.19002E-05
2014-06-02,0.003276723,7.2007E-05
2014-06-03,-0.006512128,7.2087E-05
2014-06-05,-0.002726161,7.21671E-05
2014-06-09,0.010934454,7.21404E-05
2014-06-10,0.001426583,7.18468E-05
2014-06-11,-0.001499005,7.18735E-05
2014-06-12,-0.010339771,7.14464E-05
2014-06-13,0.001376297,7.09392E-05
2014-06-16,0.003992797,7.07523E-05
2014-06-17,-0.00602533,7.08057E-05
2014-06-18,0.001276709,7.0779E-05
2014-06-19,-0.012027931,7.04319E-05
2014-06-20,0.003480567,7.0245E-05
2014-06-23,0.009838373,7.04586E-05
2014-06-24,-0.00630782,7.04052E-05
2014-06-25,0.00670108,7.06188E-05
2014-06-26,-0.003278113,7.06989E-05
2014-06-27,0.006889581,7.0512E-05
2014-06-30,-0.001603228,7.02984E-05
2014-07-01,0.008144072,7.0245E-05
2014-07-02,-0.002138661,6.91765E-05
2014-07-03,-0.000651427,6.92834E-05
2014-07-04,-0.002259089,6.92834E-05
2014-07-07,0.000768034,6.92299E-05
2014-07-08,-0.003069778,6.93368E-05
2014-07-09,0.001169708,6.87757E-05
2014-07-10,-0.007040003,6.8268E-05
2014-07-11,0.002584551,6.81344E-05
2014-07-14,0.009448914,6.81878E-05
2014-07-15,0.000377598,6.80275E-05
2014-07-16,0.003685162,6.78938E-05
2014-07-17,-0.000732347,6.65838E-05
2014-07-18,-0.000455576,6.65838E-05
2014-07-21,0.005167203,6.65304E-05
2014-07-22,-0.000300651,6.63699E-05
2014-07-23,-0.000838132,6.54872E-05
2014-07-24,0.003567516,6.59152E-05
2014-07-25,0.007355508,6.5728E-05
2014-07-28,0.006423241,6.57815E-05
2014-07-29,0.010009845,6.58617E-05
2014-07-30,-0.003116282,6.56477E-05
2014-07-31,-0.001454637,6.55675E-05
2014-08-01,0.003530944,6.54605E-05
2014-08-04,-0.006806318,6.52465E-05
2014-08-05,-0.002676333,6.46578E-05
2014-08-06,-0.003018348,6.47381E-05
2014-08-07,-0.011394444,6.44972E-05
2014-08-08,0.004071685,6.41225E-05
2014-08-11,0.00102973,6.42296E-05
2014-08-12,0.010232822,6.42831E-05
2014-08-13,0.000416998,6.42028E-05
2014-08-14,-0.004890414,6.43367E-05
2014-08-18,0.008771973,6.45775E-05
2014-08-19,0.000791834,6.46578E-05
2014-08-20,-0.013783421,6.46043E-05
2014-08-21,0.00610994,6.46578E-05
2014-08-22,0.002037244,6.45508E-05
2014-08-25,0.003474227,6.43099E-05
2014-08-26,0.003326805,6.40155E-05
2014-08-27,0.000400013,6.38816E-05
2014-08-28,-0.003478244,6.39352E-05
2014-08-29,-0.000328734,6.37478E-05
2014-09-01,-0.007872873,6.38281E-05
2014-09-02,-0.000185223,6.37746E-05
2014-09-03,0.002466849,6.39887E-05
2014-09-04,-0.003331291,6.40422E-05
2014-09-05,-0.007441166,6.3614E-05
2014-09-11,0.003785346,6.34533E-05
2014-09-12,-0.002958087,6.19269E-05
2014-09-15,0.003487538,6.18733E-05
2014-09-16,0.009638165,6.13108E-05
2014-09-17,-0.007209312,6.12304E-05
2014-09-18,0.002969127,6.10964E-05
2014-09-19,-0.00708436,6.10428E-05
2014-09-22,-0.005080249,6.07481E-05
2014-09-23,0.003317052,6.05605E-05
2014-09-24,-0.000751606,6.04533E-05
2014-09-25,-0.00121429,6.03729E-05
2014-09-26,-0.002480754,6.02656E-05
2014-09-29,-0.003212277,6.02924E-05
2014-09-30,-0.014133034,5.99172E-05
2014-10-01,-0.007722667,5.8362E-05
2014-10-02,-0.003931868,5.84961E-05
2014-10-06,0.002296293,5.87106E-05
2014-10-07,-0.00388259,5.89788E-05
2014-10-08,-0.012380104,5.90056E-05
2014-10-10,-0.007063661,5.86302E-05
2014-10-13,0.001058525,5.85229E-05
2014-10-14,-0.001731243,5.86302E-05
2014-10-15,-0.003676184,5.84961E-05
2014-10-16,-0.009469312,5.7745E-05
2014-10-17,0.015468311,5.77182E-05
2014-10-20,-0.007657793,5.77987E-05
2014-10-21,0.011324715,5.75572E-05
2014-10-22,-0.002746558,5.75036E-05
2014-10-23,-0.003085445,5.72084E-05
2014-10-24,0.003261169,5.70474E-05
2014-10-27,-0.003255744,5.72353E-05
2014-10-28,0.018429853,5.72353E-05
2014-10-29,-0.001142175,5.72084E-05
2014-10-30,0.002807655,5.70474E-05
2014-10-31,-0.005833753,5.65107E-05
2014-11-03,-0.009104082,5.62423E-05
2014-11-04,-0.001942962,5.56517E-05
2014-11-05,0.002614643,5.54637E-05
2014-11-06,0.001750599,5.50878E-05
2014-11-07,0.009464552,5.50073E-05
2014-11-10,0.002435873,5.52221E-05
2014-11-11,0.002175242,5.60007E-05
2014-11-12,-0.003436234,5.63496E-05
2014-11-13,-0.007839797,5.64838E-05
2014-11-14,-0.000776294,5.62691E-05
2014-11-17,0.012029038,5.60544E-05
2014-11-18,-7.1174E-05,5.58128E-05
2014-11-19,-0.004489366,5.58396E-05
2014-11-20,0.003472861,5.54906E-05
2014-11-21,0.006972578,5.56248E-05
2014-11-24,0.000844057,5.49804E-05
2014-11-25,0.000318148,5.47924E-05
2014-11-26,0.000631045,5.47119E-05
2014-11-27,-0.000660919,5.49804E-05
2014-11-28,-0.007855491,5.4497E-05
2014-12-01,0.000310398,5.46581E-05
2014-12-02,0.002075459,5.49267E-05
2014-12-03,0.008477545,5.57591E-05
2014-12-04,5.0337E-06,5.63228E-05
2014-12-05,-0.003860829,5.63228E-05
2014-12-08,-0.004042548,5.71816E-05
2014-12-09,-0.012882113,5.65644E-05
2014-12-10,-0.014890314,5.67522E-05
2014-12-11,0.002671411,5.61618E-05
2014-12-12,-0.000702499,5.61618E-05
2014-12-15,-0.00845154,5.63228E-05
2014-12-16,-0.002084942,5.63228E-05
2014-12-17,-0.001399882,5.69401E-05
2014-12-18,0.01711726,5.75572E-05
2014-12-19,0.006808361,5.73694E-05
2014-12-22,-0.002110009,5.71548E-05
2014-12-23,0.003914348,5.73426E-05
2014-12-24,0.000796256,5.72621E-05
2014-12-26,-0.010420089,5.74231E-05
2014-12-29,-0.00636457,5.70474E-05
2014-12-30,0.005664051,5.6618E-05
2015-01-02,-0.005549096,5.66986E-05
2015-01-05,-0.017382226,5.60812E-05
2015-01-06,0.000733087,5.53295E-05
2015-01-07,0.011051953,5.52758E-05
2015-01-08,0.010526868,5.52221E-05
2015-01-09,-0.001948356,5.50073E-05
2015-01-12,-0.001983394,5.39598E-05
2015-01-13,-0.001815204,5.39329E-05
2015-01-14,0.000250828,5.31537E-05
2015-01-15,-0.013588348,5.4309E-05
2015-01-16,0.00767426,5.37986E-05
2015-01-19,0.008246523,5.40135E-05
2015-01-20,0.001522173,5.37448E-05
2015-01-21,-0.000213405,5.40135E-05
2015-01-22,0.00794973,5.42821E-05
2015-01-23,-0.000211767,5.36911E-05
2015-01-26,0.008637791,5.35836E-05
2015-01-27,0.004701905,5.37986E-05
2015-01-28,-0.005383415,5.35568E-05
2015-01-29,-0.000902092,5.34762E-05
2015-01-30,0.001754512,5.32612E-05
2015-02-02,-0.000368724,5.33687E-05
2015-02-03,0.005548269,5.26162E-05
2015-02-04,-0.005069315,5.27775E-05
2015-02-05,0.00137236,5.28043E-05
2015-02-06,-0.004356897,5.26162E-05
2015-02-09,-0.005721623,5.29118E-05
2015-02-10,0.005083012,5.40135E-05
2015-02-11,-0.002091792,5.39866E-05
2015-02-12,0.008173545,5.44164E-05
2015-02-13,0.000372925,5.42015E-05
2015-02-16,0.001644342,5.4873E-05
2015-02-17,0.003538199,5.43895E-05
2015-02-23,0.003927067,5.47119E-05
2015-02-24,0.007261705,5.46044E-05
2015-02-25,0.001311248,5.42284E-05
2015-02-26,-0.003652638,5.42284E-05
2015-02-27,0.005544365,5.42284E-05
2015-03-02,0.00228865,5.36642E-05
2015-03-03,-0.001543935,5.35299E-05
2015-03-04,4.50385E-05,5.33955E-05
2015-03-05,0.007285902,5.31268E-05
2015-03-06,-0.00999533,5.23743E-05
2015-03-09,-0.004039502,5.21055E-05
2015-03-10,-0.001985117,5.18904E-05
2015-03-11,-0.00516955,5.0761E-05
2015-03-12,0.007713426,4.99002E-05
2015-03-13,0.00077551,4.94697E-05
2015-03-16,0.021425732,4.92006E-05
2015-03-17,-0.000719244,4.92545E-05
2015-03-18,0.0046538,4.88777E-05
2015-03-19,-0.000318957,4.84201E-05
2015-03-20,-0.000319059,4.8124E-05
2015-03-23,0.002347061,4.80432E-05
2015-03-24,0.000705409,4.79624E-05
2015-03-25,-0.009912816,4.76663E-05
2015-03-26,-0.001364607,4.76932E-05
2015-03-27,0.005069809,4.75586E-05
2015-03-30,0.005413686,4.70738E-05
2015-03-31,-0.006163555,4.6589E-05
2015-04-01,0.000305652,4.63466E-05
2015-04-02,0.008057879,4.62119E-05
2015-04-03,0.000493786,4.6158E-05
2015-04-06,0.000293194,4.60233E-05
2015-04-07,0.005974509,4.59155E-05
2015-04-08,-0.000189388,4.60233E-05
2015-04-09,0.014031969,4.54844E-05
2015-04-10,0.005345442,4.56461E-05
2015-04-13,0.006098374,4.59694E-05
2015-04-14,0.003902032,4.61041E-05
2015-04-15,0.009405838,4.60502E-05
2015-04-16,0.001682322,4.61311E-05
2015-04-17,0.001497551,4.55383E-05
2015-04-20,-0.000894392,4.55922E-05
2015-04-21,-0.000419622,4.57539E-05
2015-04-22,0.013769363,4.57539E-05
2015-04-23,-0.006262049,4.63196E-05
2015-04-24,-0.001046393,4.67237E-05
2015-04-27,-0.004574654,4.69122E-05
2015-04-28,-0.002346729,4.77201E-05
2015-04-29,-0.007215432,4.79355E-05
2015-04-30,0.002378747,4.78548E-05
2015-05-04,-0.012967644,4.84201E-05
2015-05-06,-0.006452594,4.93083E-05
2015-05-07,-0.002620756,4.88508E-05
2015-05-08,0.005686831,4.73701E-05
2015-05-11,-0.000290839,4.73162E-05
2015-05-12,0.008293709,4.81509E-05
2015-05-13,0.002918417,4.69122E-05
2015-05-14,-0.00652257,4.68314E-05
2015-05-15,0.003427486,4.72624E-05
2015-05-18,0.0033732,4.73701E-05
2015-05-19,0.008812504,4.75586E-05
2015-05-20,-0.007819438,4.71546E-05
2015-05-21,0.010971307,4.72354E-05
2015-05-22,-0.0012115,4.71277E-05
2015-05-26,-0.016794962,4.68045E-05
2015-05-27,0.001608541,4.64813E-05
2015-05-28,0.001852299,4.64274E-05
2015-05-29,-0.005877624,4.55652E-05
2015-06-01,-0.011287262,4.55383E-05
2015-06-02,-0.007447177,4.48645E-05
2015-06-03,0.004701526,4.51341E-05
2015-06-04,-0.002296344,4.51341E-05
2015-06-05,-0.001407089,4.47837E-05
2015-06-08,-0.000561692,4.43793E-05
2015-06-09,-0.006157856,4.42176E-05
2015-06-10,0.002578827,4.43793E-05
2015-06-11,-0.002158893,4.42985E-05
2015-06-12,-0.004799797,4.36783E-05
2015-06-15,-0.006659094,4.36783E-05
2015-06-16,0.003026539,4.37053E-05
2015-06-17,0.003449869,4.40289E-05
2015-06-18,0.002487903,4.37323E-05
2015-06-19,0.004005941,4.35974E-05
2015-06-22,0.012670546,4.40558E-05
2015-06-23,0.00208053,4.41097E-05
2015-06-24,-0.000225362,4.42176E-05
2015-06-25,0.002493933,4.42445E-05
2015-06-26,-0.014242247,4.41906E-05
2015-06-29,0.006653757,4.37862E-05
2015-06-30,0.011421271,4.37862E-05
2015-07-01,0.004499759,4.39749E-05
2015-07-02,-0.00138564,4.41906E-05
2015-07-03,-0.023987721,4.40558E-05
2015-07-06,-0.006640927,4.38401E-05
2015-07-07,-0.011802244,4.37862E-05
2015-07-08,0.005753369,4.35974E-05
2015-07-09,0.00165696,4.35165E-05
2015-07-10,0.014942127,4.35705E-05
2015-07-13,-0.001110831,4.35165E-05
2015-07-14,0.00664326,4.34356E-05
2015-07-15,0.007226556,4.34626E-05
2015-07-16,-0.005316372,4.34356E-05
2015-07-17,-0.001675663,4.34356E-05
2015-07-20,0.004972725,4.34087E-05
2015-07-21,-0.009065953,4.34087E-05
2015-07-22,0.00016467,4.3139E-05
2015-07-23,-0.009253924,4.28153E-05
2015-07-24,-0.003494692,4.26804E-05
2015-07-27,0.00014224,4.27074E-05
2015-07-28,-0.00072581,4.29502E-05
2015-07-29,-0.009123389,4.29502E-05
2015-07-30,0.005512548,4.31929E-05
2015-07-31,-0.010674036,4.35165E-05
2015-08-03,0.009708786,4.33278E-05
2015-08-04,0.000872785,4.33547E-05
2015-08-05,-0.00811426,4.35435E-05
2015-08-06,-0.0015199,4.34626E-05
2015-08-07,-0.003512036,4.34087E-05
2015-08-10,-0.008246929,4.3139E-05
2015-08-11,-0.005627564,4.28693E-05
2015-08-12,0.004044607,4.24916E-05
2015-08-13,-0.007532292,4.27883E-05
2015-08-17,-0.006228029,4.27883E-05
2015-08-18,-0.00862871,4.27074E-05
2015-08-19,-0.012803061,4.28153E-05
2015-08-20,-0.020098718,4.27074E-05
2015-08-21,-0.024657929,4.27883E-05
2015-08-24,0.009192211,4.27344E-05
2015-08-25,0.025700871,4.29772E-05
2015-08-26,0.007343896,4.31929E-05
2015-08-27,0.015550314,4.31929E-05
2015-08-28,0.00197144,4.34356E-05
2015-08-31,-0.014040763,4.35705E-05
2015-09-01,0.000517179,4.34356E-05
2015-09-02,0.000161861,4.30311E-05
2015-09-03,-0.015395217,4.27883E-05
2015-09-04,-0.001495196,4.23567E-05
2015-09-07,-0.002410765,4.23028E-05
2015-09-08,0.029552665,4.24107E-05
2015-09-09,0.014429738,4.25456E-05
2015-09-10,-0.010570253,4.21409E-05
2015-09-11,-0.005104643,4.21949E-05
2015-09-14,0.003158233,4.23297E-05
2015-09-15,0.019555523,4.21409E-05
2015-09-16,0.000526462,4.23567E-05
2015-09-17,0.009845737,4.25456E-05
2015-09-18,-0.015666725,4.20869E-05
2015-09-21,0.008846224,4.17901E-05
2015-09-22,-0.018879348,4.18441E-05
2015-09-23,0.001265016,4.18171E-05
2015-09-24,-0.002182733,4.2006E-05
2015-09-25,0.010273567,4.1979E-05
2015-09-30,0.00841141,4.14663E-05
2015-10-01,-0.00487036,4.18711E-05
2015-10-02,0.004350961,4.15743E-05
2015-10-05,0.006268166,4.13314E-05
2015-10-06,0.007630673,4.15203E-05
2015-10-07,0.006825071,4.18171E-05
2015-10-08,0.001039846,4.18171E-05
2015-10-12,-0.001276198,4.21409E-05
2015-10-13,-0.004705183,4.2033E-05
2015-10-14,0.011803638,4.22218E-05
2015-10-15,-0.001480374,4.18711E-05
2015-10-16,4.92548E-06,4.18981E-05
2015-10-19,0.004477237,4.1952E-05
2015-10-20,0.001775067,4.21409E-05
2015-10-21,-0.009779831,4.23028E-05
2015-10-22,0.008601087,4.24107E-05
2015-10-23,0.003763968,4.24646E-05
2015-10-26,-0.001674739,4.24916E-05
2015-10-27,-0.001046634,4.24107E-05
2015-10-28,-0.004088107,4.24107E-05
2015-10-29,-0.00230562,4.26265E-05
2015-10-30,0.002843107,4.28693E-05
2015-11-02,0.006466068,4.29502E-05
2015-11-03,0.002133372,4.3139E-05
2015-11-04,-0.001636813,4.33278E-05
2015-11-05,-0.004069464,4.34896E-05
2015-11-06,-0.007530364,4.39749E-05
2015-11-09,-0.014370341,4.49993E-05
2015-11-10,0.000340581,4.48106E-05
2015-11-11,-0.001957672,4.50263E-05
2015-11-12,-0.010068427,4.49454E-05
2015-11-13,-0.015339864,4.48376E-05
2015-11-16,0.010581466,4.44063E-05
2015-11-17,-0.000356492,4.44872E-05
2015-11-18,0.013261127,4.44333E-05
2015-11-19,0.000477649,4.42445E-05
2015-11-20,0.006955263,4.4622E-05
2015-11-23,0.006283376,4.46759E-05
2015-11-24,-0.003407248,4.47837E-05
2015-11-25,0.010580167,4.48645E-05
2015-11-26,-0.000832234,4.51341E-05
2015-11-27,-0.018245531,4.55652E-05
2015-11-30,0.016044418,4.54305E-05
2015-12-01,-0.007233452,4.51071E-05
2015-12-02,-0.007574815,4.50532E-05
2015-12-03,-0.009864247,4.48106E-05
2015-12-04,-0.005434562,4.49454E-05
2015-12-07,-0.007450335,4.49454E-05
2015-12-08,-0.000410458,4.47028E-05
2015-12-09,0.001965877,4.47567E-05
2015-12-10,-0.001767355,4.4595E-05
2015-12-11,-0.010674221,4.48106E-05
2015-12-14,0.002671411,4.47028E-05
2015-12-15,0.018846645,4.47567E-05
2015-12-16,0.004346501,4.50263E-05
2015-12-17,-0.001334708,4.47028E-05
2015-12-18,0.00297167,4.43793E-05
2015-12-21,0.005738975,4.40828E-05
2015-12-22,0.003342434,4.43254E-05
2015-12-23,-0.004286672,4.43524E-05
2015-12-24,-0.013357446,4.44872E-05
2015-12-28,0.001145586,4.45411E-05
2015-12-29,-0.002542834,4.43254E-05
2015-12-30,-0.021694684,4.43524E-05
2016-01-04,0.00613417,4.36783E-05
2016-01-05,-0.002641762,4.36244E-05
2016-01-06,-0.010958591,4.35165E-05
2016-01-07,0.006978832,4.34626E-05
2016-01-08,-0.011879309,4.37323E-05
2016-01-11,-0.002100441,4.3139E-05
2016-01-12,0.013443618,4.3139E-05
2016-01-13,-0.008490408,4.3112E-05
2016-01-14,-0.011126257,4.31929E-05
2016-01-15,-0.000223539,4.32199E-05
2016-01-18,0.005957039,4.32738E-05
2016-01-19,-0.023385407,4.32469E-05
2016-01-20,-0.002666016,4.28693E-05
2016-01-21,0.021135216,4.28423E-05
2016-01-22,0.007449067,4.30581E-05
2016-01-25,-0.011481808,4.3085E-05
2016-01-26,0.013987359,4.28153E-05
2016-01-27,0.004779042,4.29502E-05
2016-01-28,0.00268493,4.3166E-05
2016-01-29,0.006673431,4.21409E-05
2016-02-01,-0.00946582,4.12774E-05
2016-02-02,-0.008355187,4.10345E-05
2016-02-03,0.013534884,4.04946E-05
2016-02-04,0.00079843,4.04676E-05
2016-02-05,-0.029330636,4.06296E-05
2016-02-11,-0.0141066,3.93875E-05
2016-02-12,0.014668062,3.98196E-05
2016-02-15,0.01401568,4.01436E-05
2016-02-16,-0.002308955,3.88203E-05
2016-02-17,0.013216981,3.89554E-05
2016-02-18,0.0038767,3.92525E-05
2016-02-19,6.26226E-05,3.96576E-05
2016-02-22,-0.0011167,4.00626E-05
2016-02-23,-0.000882866,4.01706E-05
2016-02-24,0.00315812,3.99546E-05
2016-02-25,0.000828742,3.99276E-05
2016-02-26,-0.001822765,3.98196E-05
2016-02-29,0.016048751,3.98196E-05
2016-03-02,0.005520124,3.99546E-05
2016-03-03,-0.001297129,4.05756E-05
2016-03-04,0.001145411,4.07646E-05
2016-03-07,-0.00600142,4.05216E-05
2016-03-08,0.003509547,4.02786E-05
2016-03-09,0.008387312,3.99546E-05
2016-03-10,0.001056197,4.03866E-05
2016-03-11,0.000436236,4.16282E-05
2016-03-14,-0.001166169,4.15203E-05
2016-03-15,0.002502576,4.16552E-05
2016-03-16,0.006628184,4.18711E-05
2016-03-17,0.002077475,4.14663E-05
2016-03-18,-0.001184668,4.12504E-05
2016-03-21,0.003543141,4.12774E-05
2016-03-22,-0.00084635,4.15743E-05
2016-03-23,-0.00458619,4.15743E-05
2016-03-24,-0.00108763,4.12774E-05
2016-03-25,-0.000640182,4.11964E-05
2016-03-28,0.006239471,4.10885E-05
2016-03-29,0.003624224,4.03596E-05
2016-03-30,-0.003141638,4.02246E-05
2016-03-31,-0.011163164,4.02516E-05
2016-04-01,0.002736158,4.02516E-05
2016-04-04,-0.008201236,4.00086E-05
2016-04-05,0.00437144,4.01436E-05
2016-04-06,0.001303695,4.02246E-05
2016-04-07,-0.000932169,4.03596E-05
2016-04-08,-0.000851905,4.03326E-05
2016-04-11,0.005557332,4.03866E-05
2016-04-12,0.017468153,4.04136E-05
2016-04-14,-0.00060518,4.11964E-05
2016-04-15,-0.00278452,4.11424E-05
2016-04-18,0.001124882,4.13584E-05
2016-04-19,-0.002749384,4.12774E-05
2016-04-20,0.008111355,4.08185E-05
2016-04-21,-0.003268879,4.11155E-05
2016-04-22,-0.000466388,4.10345E-05
2016-04-25,0.002521655,4.06836E-05
2016-04-26,-0.002094443,4.05216E-05
2016-04-27,-0.007179716,4.04676E-05
2016-04-28,-0.003388424,4.03326E-05
2016-04-29,-0.008023469,4.03056E-05
2016-05-02,0.004175619,4.04406E-05
2016-05-03,-0.004883181,4.01166E-05
2016-05-04,-0.004502431,3.97656E-05
2016-05-09,0.007465152,3.93605E-05
2016-05-10,-0.001210593,3.91985E-05
2016-05-11,-0.001318115,3.91985E-05
2016-05-12,-0.005309761,3.93335E-05
2016-05-13,0.00046772,3.96306E-05
2016-05-16,7.6223E-05,3.98736E-05
2016-05-17,-0.005756938,4.02246E-05
2016-05-18,-0.005085014,4.06026E-05
2016-05-19,0.000457165,4.09805E-05
2016-05-20,0.00389183,4.06296E-05
2016-05-23,-0.008986063,4.06836E-05
2016-05-24,0.011782131,4.04946E-05
2016-05-25,-0.001759746,4.07646E-05
2016-05-26,0.006187853,4.08455E-05
2016-05-27,-0.001035969,4.08455E-05
2016-05-30,0.008270933,4.13584E-05
2016-05-31,-0.000342846,4.13044E-05
2016-06-01,0.001205415,3.98736E-05
2016-06-02,0.000367738,3.99546E-05
2016-06-03,0.012986948,3.95496E-05
2016-06-07,0.007680339,3.90634E-05
2016-06-08,-0.001435562,3.84691E-05
2016-06-09,-0.003230954,3.68206E-05
