Code,,1989-12,1990-12,1991-12,1992-12,1993-12,1994-12,1995-12,1996-12,1997-12,1998-12,1999-12,2000-12,2001-12,2002-12,2003-12,2004-12,2005-12,2006-12,2007-12,2008-12,2009-12,2010-12,2011-12,2012-12,2013-12,2014-12,2015-12,2016-12,2017-12,2018-12,2019-12,2020-07
A045400,자본총계,,,,,,,,,2966166.000000 ,3868607.000000 ,6970981.000000 ,10970643.000000 ,10350982.000000 ,10811869.000000 ,11649264.000000 ,9379151.000000 ,16375269.000000 ,4684065.000000 ,36043257.000000 ,-8895941.000000 ,,,,,,,,,,,,
A045400,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A045400,이연법인세자산,,,,,,,,,,,,,35216.000000 ,,,,,,,,,,,,,,,,,,,
A045400,영업이익,,,,,,,,,182250.000000 ,585419.000000 ,1191880.000000 ,566954.000000 ,594775.000000 ,693058.000000 ,680729.000000 ,-1623055.000000 ,-5988651.000000 ,-8118531.000000 ,-2941845.000000 ,-2517367.000000 ,,,,,,,,,,,,
A045400,자산총계,,,,,,,,,5000685.000000 ,7071348.000000 ,10757737.000000 ,14574630.000000 ,15220807.000000 ,17527604.000000 ,19062262.000000 ,16795773.000000 ,17046666.000000 ,22735974.000000 ,45396971.000000 ,16401727.000000 ,,,,,,,,,,,,
A045470,자본총계,,,,,,,,,1150875.000000 ,1311879.000000 ,5092540.000000 ,7564067.000000 ,15533254.000000 ,14781681.000000 ,15147551.000000 ,15323513.000000 ,17480369.000000 ,33113168.000000 ,5346481.000000 ,6169751.000000 ,11057105.000000 ,26949854.000000 ,,,,,,,,,,
A045470,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A045470,이연법인세자산,,,,,,,,,,,17169.000000 ,89463.000000 ,264647.000000 ,180369.000000 ,131125.000000 ,250344.000000 ,398722.000000 ,759569.000000 ,,,270442.000000 ,,,,,,,,,,,
A045470,영업이익,,,,,,,,,154978.000000 ,250730.000000 ,337757.000000 ,5078.000000 ,-986218.000000 ,159002.000000 ,478387.000000 ,1053751.000000 ,-823684.000000 ,-3449475.000000 ,-2622912.000000 ,-2826850.000000 ,2990084.000000 ,1540760.000000 ,,,,,,,,,,
A045470,자산총계,,,,,,,,,3165055.000000 ,3140468.000000 ,6695084.000000 ,8491497.000000 ,16675837.000000 ,15813690.000000 ,17830226.000000 ,19748993.000000 ,25536897.000000 ,56938024.000000 ,18484001.000000 ,16201487.000000 ,42008572.000000 ,51411326.000000 ,,,,,,,,,,
A045710,자본총계,,,,,,,,,,,,157432253.000000 ,158644639.000000 ,169900107.000000 ,172076288.000000 ,245945914.000000 ,286535479.000000 ,396050193.000000 ,438029353.000000 ,424807178.000000 ,438131756.000000 ,452424620.000000 ,,,,,,,,,,
A045710,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A045710,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A045710,영업이익,,,,,,,,,,,,-2112705.000000 ,-2631320.000000 ,-2871565.000000 ,5693302.000000 ,9369751.000000 ,28809813.000000 ,36039636.000000 ,41501856.000000 ,9345818.000000 ,18684938.000000 ,15701867.000000 ,,,,,,,,,,
A045710,자산총계,,,,,,,,,,,,171503172.000000 ,158762649.000000 ,184070270.000000 ,189595014.000000 ,249405446.000000 ,298355727.000000 ,412068727.000000 ,451509677.000000 ,434539214.000000 ,449317692.000000 ,464573795.000000 ,,,,,,,,,,
A045760,자본총계,,,,,,,,,,,712374.000000 ,12045199.000000 ,16051133.000000 ,28991191.000000 ,27217944.000000 ,2597607.000000 ,6706657.000000 ,4160539.000000 ,14254687.000000 ,,,,,,,,,,,,,
A045760,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A045760,이연법인세자산,,,,,,,,,,,,,,450221.000000 ,293717.000000 ,,,,,,,,,,,,,,,,,
A045760,영업이익,,,,,,,,,,,527673.000000 ,1041099.000000 ,3553907.000000 ,8203980.000000 ,372705.000000 ,-5986827.000000 ,-4998263.000000 ,-5811830.000000 ,-2924141.000000 ,,,,,,,,,,,,,
A045760,자산총계,,,,,,,,,,,1463899.000000 ,12551248.000000 ,17904084.000000 ,43135368.000000 ,33927851.000000 ,16872081.000000 ,9740952.000000 ,9755708.000000 ,23018743.000000 ,,,,,,,,,,,,,
A045820,자본총계,,,,,,,,,,,,756987251.000000 ,795892663.000000 ,800619287.000000 ,828479972.000000 ,900597487.000000 ,945216800.000000 ,885791965.000000 ,911368731.000000 ,992090781.000000 ,,,,,,,,,,,,
A045820,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A045820,이연법인세자산,,,,,,,,,,,,1443103.000000 ,10700915.000000 ,39056487.000000 ,54541270.000000 ,51394403.000000 ,58098786.000000 ,95155081.000000 ,98076436.000000 ,82503875.000000 ,,,,,,,,,,,,
A045820,영업이익,,,,,,,,,,,,17115090.000000 ,58312281.000000 ,88200858.000000 ,131614443.000000 ,130027992.000000 ,69134946.000000 ,-55332889.000000 ,44770559.000000 ,88658398.000000 ,,,,,,,,,,,,
A045820,자산총계,,,,,,,,,,,,1205922708.000000 ,1391431907.000000 ,1448341299.000000 ,1408535911.000000 ,1371562572.000000 ,1567328833.000000 ,1483117180.000000 ,1663439088.000000 ,1937073801.000000 ,,,,,,,,,,,,
A045880,자본총계,,,,,,,,,,141898.000000 ,1152374.000000 ,8047992.000000 ,8975972.000000 ,10126454.000000 ,10761023.000000 ,12048127.000000 ,12412521.000000 ,3435894.000000 ,2434779.000000 ,5702108.000000 ,,,,,,,,,,,,
A045880,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A045880,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A045880,영업이익,,,,,,,,,,71291.000000 ,623206.000000 ,4734707.000000 ,1339258.000000 ,-5137750.000000 ,-665304.000000 ,580855.000000 ,-3219233.000000 ,-6558061.000000 ,-5951962.000000 ,-5962296.000000 ,,,,,,,,,,,,
A045880,자산총계,,,,,,,,,,1080816.000000 ,3535067.000000 ,20502570.000000 ,16171528.000000 ,23766440.000000 ,25610081.000000 ,19545218.000000 ,22446387.000000 ,29469914.000000 ,26821161.000000 ,26406913.000000 ,,,,,,,,,,,,
A045920,자본총계,,,,,,,,,432173.000000 ,2358431.000000 ,4033973.000000 ,9645408.000000 ,10882597.000000 ,16012714.000000 ,,,,,,,,,,,,,,,,,,
A045920,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A045920,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A045920,영업이익,,,,,,,,,857244.000000 ,2043956.000000 ,2183925.000000 ,3186810.000000 ,3301994.000000 ,4125790.000000 ,,,,,,,,,,,,,,,,,,
A045920,자산총계,,,,,,,,,9162076.000000 ,10353260.000000 ,14736708.000000 ,24785786.000000 ,29255754.000000 ,46973807.000000 ,,,,,,,,,,,,,,,,,,
A046000,자본총계,,,,,,,,,,125101.000000 ,6181159.000000 ,15309261.000000 ,40092384.000000 ,16032964.000000 ,-12535224.000000 ,,,,,,,,,,,,,,,,,
A046000,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A046000,이연법인세자산,,,,,,,,,,,,,90124.000000 ,,,,,,,,,,,,,,,,,,,
A046000,영업이익,,,,,,,,,,36895.000000 ,2501878.000000 ,4006031.000000 ,14426992.000000 ,-9989576.000000 ,-13784537.000000 ,,,,,,,,,,,,,,,,,
A046000,자산총계,,,,,,,,,,577883.000000 ,8491740.000000 ,20433898.000000 ,84220514.000000 ,70470668.000000 ,19453330.000000 ,,,,,,,,,,,,,,,,,
A046240,자본총계,,,,,,,,,655318.000000 ,714844.000000 ,2808406.000000 ,4394265.000000 ,8796485.000000 ,8401508.000000 ,7486014.000000 ,1472541.000000 ,7757620.000000 ,26878159.000000 ,51282757.000000 ,-4720445.000000 ,11583176.000000 ,,,,,,,,,,,
A046240,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A046240,이연법인세자산,,,,,,,,,,,,123097.000000 ,123097.000000 ,123097.000000 ,,,,,,,,,,,,,,,,,,
A046240,영업이익,,,,,,,,,118570.000000 ,235189.000000 ,483844.000000 ,891950.000000 ,228119.000000 ,-673559.000000 ,556440.000000 ,-673402.000000 ,-2417444.000000 ,4352552.000000 ,7613381.000000 ,-45031506.000000 ,-13200253.000000 ,,,,,,,,,,,
A046240,자산총계,,,,,,,,,2485673.000000 ,2949460.000000 ,4339784.000000 ,7514982.000000 ,9635559.000000 ,11840982.000000 ,11208881.000000 ,6349752.000000 ,12790026.000000 ,46972282.000000 ,80023178.000000 ,42861430.000000 ,39492996.000000 ,,,,,,,,,,,
A046320,자본총계,,,,,,,,,,1450224.000000 ,5387286.000000 ,13246387.000000 ,36732375.000000 ,36122981.000000 ,33217174.000000 ,22586830.000000 ,14163651.000000 ,20018202.000000 ,24379276.000000 ,-16435092.000000 ,,,,,,,,,,,,
A046320,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A046320,이연법인세자산,,,,,,,,,,,,,,,406484.000000 ,,,,,,,,,,,,,,,,,
A046320,영업이익,,,,,,,,,,321188.000000 ,1826313.000000 ,7487307.000000 ,4112498.000000 ,-291029.000000 ,-3545894.000000 ,-8122520.000000 ,-7531649.000000 ,-2312668.000000 ,-1876429.000000 ,-13165083.000000 ,,,,,,,,,,,,
A046320,자산총계,,,,,,,,,,8012482.000000 ,12225474.000000 ,25437146.000000 ,52183644.000000 ,49718252.000000 ,46835715.000000 ,36985602.000000 ,25370187.000000 ,32826601.000000 ,42207678.000000 ,50538187.000000 ,,,,,,,,,,,,
A046350,자본총계,,,,,,,,,1445903.000000 ,2520643.000000 ,3752050.000000 ,14881331.000000 ,13249263.000000 ,6081497.000000 ,436735.000000 ,7870651.000000 ,11235726.000000 ,20137242.000000 ,40282707.000000 ,19501006.000000 ,17637262.000000 ,,,,,,,,,,,
A046350,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A046350,이연법인세자산,,,,,,,,,,,,,25457.000000 ,,,,,,,,,,,,,,,,,,,
A046350,영업이익,,,,,,,,,1236008.000000 ,1269753.000000 ,2012838.000000 ,1463317.000000 ,705532.000000 ,-5350836.000000 ,-3249905.000000 ,1261791.000000 ,1851569.000000 ,-3401900.000000 ,-8587423.000000 ,-2507502.000000 ,-2211868.000000 ,,,,,,,,,,,
A046350,자산총계,,,,,,,,,8361421.000000 ,10475059.000000 ,14880059.000000 ,25854612.000000 ,42195033.000000 ,39400902.000000 ,34076387.000000 ,39227546.000000 ,43617385.000000 ,49622077.000000 ,44638950.000000 ,40610492.000000 ,27685650.000000 ,,,,,,,,,,,
A046400,자본총계,,,,,,,,,,,6889722.000000 ,10036209.000000 ,19157980.000000 ,32573241.000000 ,26626049.000000 ,14729777.000000 ,12433719.000000 ,11182731.000000 ,7863869.000000 ,17263864.000000 ,15754630.000000 ,18481874.000000 ,-1390828.380000 ,5125702.340000 ,9319114.710000 ,3590354.280000 ,3208931.780000 ,30439.350000 ,1256888.340000 ,225905.960000 ,9258900.010000 ,
A046400,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A046400,이연법인세자산,,,,,,,,,,,6529.000000 ,54558.000000 ,222406.000000 ,371038.000000 ,1741932.000000 ,872886.000000 ,,,,,,,,,,,,,,,,
A046400,영업이익,,,,,,,,,,,2540194.000000 ,5008762.000000 ,8475742.000000 ,1719268.000000 ,-5349279.000000 ,-8014953.000000 ,-540898.000000 ,-2447978.000000 ,-7463234.000000 ,840763.000000 ,-9267327.000000 ,-5699359.000000 ,-10104138.730000 ,-5594688.400000 ,844491.000000 ,-2267776.370000 ,-248198.080000 ,-96171.430000 ,61413.750000 ,-1537147.950000 ,-1053220.610000 ,
A046400,자산총계,,,,,,,,,,,22291044.000000 ,29917999.000000 ,52223251.000000 ,81934733.000000 ,71228865.000000 ,73740573.000000 ,74092510.000000 ,35832507.000000 ,27752619.000000 ,33584337.000000 ,33115642.000000 ,33024620.000000 ,20159463.740000 ,14283459.140000 ,14775724.720000 ,9417362.850000 ,5822976.670000 ,1191286.820000 ,2765513.050000 ,2604574.090000 ,20931636.920000 ,
A046430,자본총계,,,,,,,,,,,8650376.000000 ,17776289.000000 ,20807812.000000 ,32390034.000000 ,36014975.000000 ,35236423.000000 ,40763629.000000 ,38359540.000000 ,28959615.000000 ,18520473.000000 ,24734512.000000 ,17629170.000000 ,7376472.110000 ,,,,,,,,,
A046430,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A046430,이연법인세자산,,,,,,,,,,,,222267.000000 ,112916.000000 ,220897.000000 ,443973.000000 ,1000947.000000 ,366565.000000 ,333722.000000 ,561119.000000 ,,,,,,,,,,,,,
A046430,영업이익,,,,,,,,,,,5987798.000000 ,7999477.000000 ,4159094.000000 ,6797412.000000 ,6362637.000000 ,2739312.000000 ,6703108.000000 ,1133902.000000 ,-2325464.000000 ,-10482578.000000 ,-5289786.000000 ,492690.000000 ,-6727431.480000 ,,,,,,,,,
A046430,자산총계,,,,,,,,,,,26000599.000000 ,34836200.000000 ,33357623.000000 ,45322136.000000 ,56074372.000000 ,54311316.000000 ,74876407.000000 ,90255412.000000 ,61075755.000000 ,30302249.000000 ,41549636.000000 ,29381679.000000 ,12789992.000000 ,,,,,,,,,
A046720,자본총계,,,,,,,,,,,1848703.000000 ,4260330.000000 ,5149506.000000 ,5790083.000000 ,4826494.000000 ,6281019.000000 ,7596957.000000 ,9090516.000000 ,17958086.000000 ,29919509.000000 ,29699105.000000 ,27688036.000000 ,,,,,,,,,,
A046720,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A046720,이연법인세자산,,,,,,,,,,,,64886.000000 ,99811.000000 ,133095.000000 ,343747.000000 ,373231.000000 ,66929.000000 ,42809.000000 ,49995.000000 ,,,,,,,,,,,,,
A046720,영업이익,,,,,,,,,,,320188.000000 ,583460.000000 ,812118.000000 ,1036770.000000 ,-329466.000000 ,2100140.000000 ,2456161.000000 ,2163892.000000 ,2228556.000000 ,1841248.000000 ,1033879.000000 ,1441727.000000 ,,,,,,,,,,
A046720,자산총계,,,,,,,,,,,4696026.000000 ,6303971.000000 ,7778046.000000 ,12475948.000000 ,13482186.000000 ,22279697.000000 ,24918594.000000 ,29622924.000000 ,36046059.000000 ,58572045.000000 ,66729871.000000 ,70572532.000000 ,,,,,,,,,,
A046810,자본총계,,,,,,,,,2802684.000000 ,6723428.000000 ,7264755.000000 ,12514598.000000 ,13661695.000000 ,13010008.000000 ,12384240.000000 ,9058560.000000 ,,,,,,,,,,,,,,,,
A046810,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A046810,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A046810,영업이익,,,,,,,,,692834.000000 ,1675333.000000 ,1476627.000000 ,1246533.000000 ,1004476.000000 ,37602.000000 ,-304285.000000 ,152451.000000 ,,,,,,,,,,,,,,,,
A046810,자산총계,,,,,,,,,8546290.000000 ,13274908.000000 ,16953424.000000 ,20577085.000000 ,21983490.000000 ,17841276.000000 ,14460647.000000 ,11793915.000000 ,,,,,,,,,,,,,,,,
A046840,자본총계,,,,,,,,,,106107.000000 ,824608.000000 ,5230196.000000 ,19252228.000000 ,17987705.000000 ,2938700.000000 ,3118608.000000 ,4641040.000000 ,12547838.000000 ,5786873.000000 ,18857457.000000 ,21395035.000000 ,27907335.000000 ,15930163.680000 ,15494466.620000 ,-13578742.000000 ,-25822469.000000 ,986533.000000 ,-2869819.000000 ,-2725899.000000 ,-6714158.200000 ,-9874342.430000 ,
A046840,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A046840,이연법인세자산,,,,,,,,,,,94169.000000 ,195809.000000 ,249301.000000 ,490512.000000 ,,,,,,,60719.000000 ,705085.000000 ,,,,,,,,,,
A046840,영업이익,,,,,,,,,,49892.000000 ,484575.000000 ,1898534.000000 ,3248413.000000 ,588567.000000 ,-10992809.000000 ,322684.000000 ,-3587458.000000 ,-3222436.000000 ,-1766826.000000 ,-1694175.000000 ,3057884.000000 ,5661408.000000 ,-10608242.510000 ,-9062884.980000 ,-6723608.000000 ,-6323225.000000 ,-5351513.000000 ,-3274946.000000 ,74390.000000 ,-3577154.940000 ,-2717509.890000 ,
A046840,자산총계,,,,,,,,,,837944.000000 ,2069342.000000 ,7105029.000000 ,21507105.000000 ,27092035.000000 ,14870675.000000 ,9234389.000000 ,17193180.000000 ,19782104.000000 ,21869309.000000 ,24876415.000000 ,60608212.000000 ,69562015.000000 ,66742800.180000 ,45534219.270000 ,20562971.000000 ,18670955.000000 ,15410369.000000 ,15302079.000000 ,18875588.000000 ,13950259.730000 ,10967853.960000 ,
A046930,자본총계,,,,,,1049423.000000 ,,4869582.000000 ,6951907.000000 ,17108028.000000 ,31906801.000000 ,39828549.000000 ,101384076.000000 ,,,,,,,,,,,,,,,,,,,
A046930,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A046930,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A046930,영업이익,,,,,,1454497.000000 ,,3923739.000000 ,3789578.000000 ,6198527.000000 ,8297157.000000 ,9490261.000000 ,20168023.000000 ,,,,,,,,,,,,,,,,,,,
A046930,자산총계,,,,,,5942389.000000 ,,10517986.000000 ,13369566.000000 ,24876447.000000 ,42738233.000000 ,51943178.000000 ,125296098.000000 ,,,,,,,,,,,,,,,,,,,
A047060,자본총계,,,,,,,,,,,,49546279.000000 ,47661142.000000 ,52422841.000000 ,87555519.000000 ,,,,,,,,,,,,,,,,,
A047060,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A047060,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A047060,영업이익,,,,,,,,,,,,-7719615.000000 ,149934.000000 ,3050644.000000 ,-9394228.000000 ,,,,,,,,,,,,,,,,,
A047060,자산총계,,,,,,,,,,,,97656150.000000 ,111922764.000000 ,135517768.000000 ,165793358.000000 ,,,,,,,,,,,,,,,,,
A047370,자본총계,,,,,,,,,,702776.000000 ,1756849.000000 ,7381471.000000 ,16733674.000000 ,8204356.000000 ,3203525.000000 ,2748535.000000 ,4500503.000000 ,13910267.000000 ,14071639.000000 ,-5539968.000000 ,,,,,,,,,,,,
A047370,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A047370,이연법인세자산,,,,,,,,,,,78254.000000 ,9971.000000 ,,345101.000000 ,,,,,,,,,,,,,,,,,,
A047370,영업이익,,,,,,,,,,251612.000000 ,1017836.000000 ,1885542.000000 ,1874943.000000 ,-7805069.000000 ,-4013530.000000 ,-8234910.000000 ,-1973562.000000 ,-1443319.000000 ,-4587352.000000 ,-346148.000000 ,,,,,,,,,,,,
A047370,자산총계,,,,,,,,,,3389047.000000 ,5721353.000000 ,9609941.000000 ,23374187.000000 ,19796121.000000 ,7695052.000000 ,13439071.000000 ,12791549.000000 ,23619135.000000 ,15253719.000000 ,16504859.000000 ,,,,,,,,,,,,
A047420,자본총계,,,,,,,,,,,1271091.000000 ,3862259.000000 ,4862686.000000 ,7645768.000000 ,3297646.000000 ,3218377.000000 ,17479715.000000 ,,,,,,,,,,,,,,,
A047420,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A047420,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A047420,영업이익,,,,,,,,,,,-375177.000000 ,1408293.000000 ,1499134.000000 ,-2537200.000000 ,-3636230.000000 ,-2560270.000000 ,-4102133.000000 ,,,,,,,,,,,,,,,
A047420,자산총계,,,,,,,,,,,1454504.000000 ,6954954.000000 ,7956737.000000 ,9905530.000000 ,4442617.000000 ,4127925.000000 ,24908126.000000 ,,,,,,,,,,,,,,,
A047440,자본총계,,,,,,,,,,1679244.000000 ,1983655.000000 ,15357957.000000 ,24279250.000000 ,30758911.000000 ,31746310.000000 ,32334737.000000 ,34769597.000000 ,37468403.000000 ,35701926.000000 ,37631185.000000 ,43196580.000000 ,57215317.000000 ,63060635.650000 ,59356696.180000 ,60853290.000000 ,62697005.530000 ,64439225.120000 ,40468499.330000 ,22414331.640000 ,,,
A047440,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A047440,이연법인세자산,,,,,,,,,,,,,,,,,37600.000000 ,303154.000000 ,1042718.000000 ,229890.000000 ,446157.000000 ,569475.000000 ,485924.900000 ,1294647.390000 ,1853390.000000 ,1950063.130000 ,2966482.110000 ,1223065.580000 ,,,,
A047440,영업이익,,,,,,,,,,42815.000000 ,790729.000000 ,2544210.000000 ,2402525.000000 ,3137098.000000 ,-936196.000000 ,210771.000000 ,797950.000000 ,2850590.000000 ,-459258.000000 ,2055466.000000 ,1454842.000000 ,7789232.000000 ,-506171.640000 ,-1481079.670000 ,-2311881.000000 ,3705826.190000 ,-2129591.360000 ,-11579621.000000 ,-15312749.260000 ,,,
A047440,자산총계,,,,,,,,,,6969725.000000 ,13426486.000000 ,24428801.000000 ,33922385.000000 ,43289225.000000 ,48659712.000000 ,48655702.000000 ,56751913.000000 ,71950297.000000 ,64093490.000000 ,64146997.000000 ,76406407.000000 ,98302430.000000 ,124202897.510000 ,113101678.860000 ,121210573.000000 ,139243034.620000 ,127575716.400000 ,85083365.210000 ,66814631.300000 ,,,
A047450,자본총계,,,,,,,,,2097853.000000 ,2296281.000000 ,3916227.000000 ,8171286.000000 ,9394624.000000 ,10706186.000000 ,10068496.000000 ,12530949.000000 ,20914882.000000 ,29129400.000000 ,30388470.000000 ,59420657.000000 ,38345569.000000 ,,,,,,,,,,,
A047450,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A047450,이연법인세자산,,,,,,,,,,,,43064.000000 ,85932.000000 ,123366.000000 ,283551.000000 ,,,975825.000000 ,889424.000000 ,,1358834.000000 ,,,,,,,,,,,
A047450,영업이익,,,,,,,,,574310.000000 ,872748.000000 ,1663185.000000 ,1365596.000000 ,2450412.000000 ,3097465.000000 ,3136942.000000 ,4052871.000000 ,5704800.000000 ,5590912.000000 ,2383174.000000 ,771352.000000 ,-2030265.000000 ,,,,,,,,,,,
A047450,자산총계,,,,,,,,,12078524.000000 ,15698608.000000 ,18952063.000000 ,20721277.000000 ,24935568.000000 ,28047725.000000 ,30177263.000000 ,37458624.000000 ,48560224.000000 ,77590823.000000 ,87540466.000000 ,109932591.000000 ,83860137.000000 ,,,,,,,,,,,
A047600,자본총계,,,,,,,,,2273721.000000 ,5169871.000000 ,12275480.000000 ,24172074.000000 ,18320860.000000 ,14069192.000000 ,14383247.000000 ,5043387.000000 ,-5147643.000000 ,-609315.000000 ,19738071.000000 ,8383048.000000 ,19989060.000000 ,7205191.000000 ,,,,,,,,,,
A047600,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A047600,이연법인세자산,,,,,,,,,,,,,,,,50625.000000 ,,,,,,,,,,,,,,,,
A047600,영업이익,,,,,,,,,592260.000000 ,1896862.000000 ,1766287.000000 ,3943968.000000 ,-272423.000000 ,-6610511.000000 ,-1808216.000000 ,825378.000000 ,-10323408.000000 ,-6386590.000000 ,-5001753.000000 ,-4966365.000000 ,-5849962.000000 ,-7250867.000000 ,,,,,,,,,,
A047600,자산총계,,,,,,,,,4252744.000000 ,8916425.000000 ,17697286.000000 ,50527483.000000 ,72511203.000000 ,69155286.000000 ,49265494.000000 ,33827376.000000 ,23381254.000000 ,33165058.000000 ,37748849.000000 ,21917785.000000 ,36940198.000000 ,22460652.000000 ,,,,,,,,,,
A047610,자본총계,,,,,,,,,147883.000000 ,959871.000000 ,6942293.000000 ,33161798.000000 ,35476392.000000 ,31925719.000000 ,13384570.000000 ,,,,,,,,,,,,,,,,,
A047610,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A047610,이연법인세자산,,,,,,,,,,,503080.000000 ,,,7960798.000000 ,,,,,,,,,,,,,,,,,,
A047610,영업이익,,,,,,,,,217718.000000 ,382789.000000 ,4689735.000000 ,13507374.000000 ,5252211.000000 ,1103585.000000 ,-11780100.000000 ,,,,,,,,,,,,,,,,,
A047610,자산총계,,,,,,,,,2162147.000000 ,8495766.000000 ,42749288.000000 ,102095135.000000 ,148197838.000000 ,130135148.000000 ,114661182.000000 ,,,,,,,,,,,,,,,,,
A047710,자본총계,,,,,,,,,,1362387.000000 ,1735230.000000 ,5081940.000000 ,9473529.000000 ,10555809.000000 ,12113919.000000 ,12405976.000000 ,14025817.000000 ,14627778.000000 ,14179324.000000 ,14137929.000000 ,35608721.000000 ,,,,,,,,,,,
A047710,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A047710,이연법인세자산,,,,,,,,,,,,308898.000000 ,259682.000000 ,190121.000000 ,58539.000000 ,68564.000000 ,68659.000000 ,250074.000000 ,599784.000000 ,,1180852.000000 ,,,,,,,,,,,
A047710,영업이익,,,,,,,,,,-566951.000000 ,-313617.000000 ,1085667.000000 ,1594704.000000 ,2489396.000000 ,2399080.000000 ,285740.000000 ,1690961.000000 ,185158.000000 ,-3143716.000000 ,-10015698.000000 ,-5725235.000000 ,,,,,,,,,,,
A047710,자산총계,,,,,,,,,,3768616.000000 ,3078870.000000 ,7120851.000000 ,13477557.000000 ,15745914.000000 ,15402351.000000 ,13501523.000000 ,15098554.000000 ,15458532.000000 ,33457792.000000 ,72367949.000000 ,112567606.000000 ,,,,,,,,,,,
A047730,자본총계,,,,,,,,,,998718.000000 ,1510543.000000 ,16023148.000000 ,27342882.000000 ,19431513.000000 ,9061207.000000 ,5475245.000000 ,7249479.000000 ,10224944.000000 ,16343779.000000 ,11404577.000000 ,14575661.000000 ,13803681.000000 ,11304485.090000 ,6141868.270000 ,3665418.350000 ,2460152.160000 ,442017.220000 ,2872778.890000 ,4157415.850000 ,5270024.330000 ,2560875.970000 ,
A047730,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A047730,이연법인세자산,,,,,,,,,,,52999.000000 ,,187690.000000 ,1889515.000000 ,,,,172431.000000 ,456647.000000 ,1322540.000000 ,1605843.000000 ,543504.000000 ,599840.000000 ,,,,,,,,,
A047730,영업이익,,,,,,,,,,342463.000000 ,854312.000000 ,10839658.000000 ,800839.000000 ,-7184175.000000 ,-6482213.000000 ,-3904869.000000 ,1288662.000000 ,1112653.000000 ,3650077.000000 ,-2162577.000000 ,681946.000000 ,-1902693.000000 ,-4846058.870000 ,-3975944.390000 ,-2516273.670000 ,-931675.590000 ,-1626423.150000 ,630562.920000 ,1555157.800000 ,696119.170000 ,-2540110.560000 ,
A047730,자산총계,,,,,,,,,,3476471.000000 ,7867148.000000 ,24876478.000000 ,36488020.000000 ,37966796.000000 ,20984129.000000 ,13051233.000000 ,17099269.000000 ,23438937.000000 ,28019852.000000 ,25010968.000000 ,27635262.000000 ,22400146.000000 ,17802947.040000 ,11372200.990000 ,8955736.920000 ,7713071.500000 ,8442649.400000 ,10496111.710000 ,9430949.510000 ,13222590.850000 ,11104158.500000 ,
A047940,자본총계,,,,,,,,,,535808.000000 ,1427974.000000 ,4264989.000000 ,8572739.000000 ,8460508.000000 ,33402846.000000 ,42426300.000000 ,53372073.000000 ,15770402.000000 ,40239026.000000 ,16606525.000000 ,,,,,,,,,,,,
A047940,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
